,symbol,name,price,volume_24,perc_change_24h,market_cap,perc_change_1h,volume_24h
2159,PYN,PAYCENT,0.00182950950403,,26.39890177,156076.60546578802,0.34754076,614.7931321
2160,ATCC,ATC Coin,0.00037921590582,,4.8518867,154930.0964178236,-0.08852191,0.0
2161,CJ,Cryptojacks,0.00037921590582,,4.8518867,154177.27268713844,-0.08852191,0.0
2162,BBS,BBSCoin,1.51686362e-06,,4.8518869,154080.9054777885,-0.08852194,1.90110551
2163,XPAT,Bitnation,5.00032704e-06,,-0.00768345,152234.32489358677,-0.0549817,35.6250161
2164,VGW,VegaWallet Token,0.00947592383527,,9.40351514,152259.14938597914,-0.10096772,20.28595177
2165,NTRN,Neutron,0.00386617692479,,5.02737453,151251.39133216417,-0.10096772,1.93e-06
2166,HSS,Hashshare,0.00103475828109,,87.87831865,150634.54860799428,-0.05320259,30.74644415
2167,DXT,Datawallet,0.00038726084281,,-5.33122711,151117.78786565133,-17.79426047,4232.20778215
2168,BDP,BidiPass,0.0003893000828,,8.03173292,150515.61142442626,-0.16185773,11129.74518108
2169,YTN,YENTEN,0.00357217587589,,-10.16310617,149860.15529099831,1.07069123,120.042212
2170,BSD,BitSend,0.00481626176227,,2.43690181,149839.19890924243,-2.39312024,73.75583222
2171,BCAC,Business Credit Alliance Chain,0.00053217021302,,693.94220803,262604.41349628265,-16.23840126,24859.0433724
2172,HLIX,Helix,0.00442163714033,,35.84082002,147422.6076006917,5.90568004,35.16790598
2173,BREE,CBDAO,0.13830744386122,,8.1928833,147690.22085276514,-0.17874486,73.8986686
2174,WVG0,Wrapped Virgin Gen-0 CryptoKitties,433.0595660289503,,9.4791258,147240.2524498431,-0.80590167,246.49885946
2175,RBT,Rimbit,0.00073921590582,,2.43155105,146055.05493602532,-0.0454311,0.0
2176,UNIFY,Unify,0.00798375867388,,1.61649791,145185.3281080554,-0.03357744,0.0
2177,INX,Insight Protocol,0.00079412494042,,0.81926882,145551.71656071872,1.79431139,126765.59486437
2178,EVIL,Evil Coin,0.00682588630475,,4.8518867,143482.74297844744,-0.08852191,0.0
2179,POP,PopularCoin,3.440415049e-05,,-38.93536995,143078.4011224076,0.04267662,0.40194194
2180,FOXT,Fox Trading,0.01648523297584,,0.37136782,142819.7984678927,1.01312398,168553.06914644
2181,VIDZ,PureVidz,0.00113764771746,,4.85188671,142524.24951076816,-0.08852191,0.0
2182,AIM,ModiHost,0.11377969171184,,3.48330045,141845.0455882493,-1.81972195,33231.23092562
2183,LDC,Leadcoin,0.00018001177416,,5.87421812,141201.16215411364,-1.15327827,0.0
2184,MCT,Master Contract Token,0.00024768535751,,4.8553312,140561.43791007143,-0.19662275,0.0
2185,PRX,ProxyNode,0.00075807390682,,90.95887515,139162.35751774936,-0.10096772,0.00756562
2186,ELLA,Ellaism,0.00303372724656,,39.80251561,137776.21471379368,-0.08852191,26.43589923
2187,STEEP,SteepCoin,0.00075843181164,,26.64522122,137659.35783979789,99.82295619,1.59226919
2188,BBO,Bigbom,0.00040712536134,,-15.34744624,136772.90658352178,-0.17733647,0.0
2189,SWG,Swirge,0.01129894059101,,-39.8161107,135367.62188597367,0.89870445,50001.15269811
2190,MAC,Matrexcoin,0.00606745449311,,5.07696047,134554.54051918432,-0.053803,0.0
2191,CCN,CustomContractNetwork,8.298446632e-05,,-53.63162144,134504.6980276372,-0.17874486,111.75241464
2192,UNI,Universe,0.00152065578234,,-29.21615056,133862.94634292857,-0.08852191,0.38122143
2193,PTI,Paytomat,0.00080024584744,,-4.33836947,132864.88056214692,-11.13220772,18257.41075765
2194,MORE,More Coin,0.0659524298935,,13.50784577,131904.859787,-0.10096772,330.61953106
2195,ACED,AceD,0.00180677190626,,38.618442,130967.47516906862,-0.13202872,322.21562462
2196,SNN,SeChain,7.60723195e-06,,-32.99815526,129581.52168789324,-0.18018979,10306.24199623
2197,PIRL,Pirl,0.00151686362328,,4.8518867,128317.01102962579,-0.08852191,485.55714699
2198,REX,imbrex,0.01467315828055,,-4.05799177,127080.6436172231,-0.02977121,1.81640396
2199,ESH,Switch,0.01042046206287,,-0.12016588,126231.31793648383,0.3567923,2560.12685093
2200,SCC,SiaCashCoin,7.46860197e-06,,8.19288326,124984.767297729,-0.17874492,0.0
2201,VLS,Veles,0.09670005598396,,-14.30374644,124644.3298046882,-0.08852191,0.0397311
2202,ENTS,EUNOMIA,7.58431812e-06,,64.7445895,124539.72671664142,-0.08852194,0.00151535
2203,WGP,W Green Pay,0.00695537522852,,9.11474762,122625.12480919751,-0.05320259,11264.33815736
2204,HSN,Hyper Speed Network,0.00099040145857,,-0.00949653,121807.36170929644,-0.0175352,0.0
2205,MARTK,Martkist,0.00720510221057,,-1.01632242,120964.32753503056,5.46211577,129.04565589
2206,JUI,JUIICE,1.833235834e-05,,-15.85844505,120993.56687723583,-0.13920612,0.0
2207,ETI,EtherInc,0.00037921590582,,-9.99838051,120769.7435207153,-0.08852191,7.96353402
2208,BLOC,BLOC.MONEY,0.00644667039893,,4.8518867,120214.69518086324,-0.08852191,592.83505145
2209,SYN,SynLev,0.00979056891129,,2.84133443,119905.29326794685,0.30007843,122875.24326936
2210,RAISE,Raise,0.00806592231678,,-14.76973981,119096.77303036251,-0.08852191,61.10805318
2211,IG,IGToken,2.752799764e-05,,389.41253179,118068.24771282624,-0.17708966,0.0
2212,DUO,ParallelCoin,0.37412892765843,,9.911312,117745.34780052288,-0.72894723,0.0
2213,MEXC,MEXC Token,0.00011311351141,,13.03605356,116795.34577296149,-0.03652012,14.9563129
2214,WEB,Webcoin,0.0021122532858,,-2.58322987,117103.3020983458,-0.2388785,0.0
2215,PGO,PengolinCoin,0.00465460109536,,53.91631242,115480.70594025408,-0.0551562,0.0
2216,WTN,Waletoken,5.80891264e-06,,8.19288322,115706.06759153803,-0.1787449,0.0
2217,NRP,Neural Protocol,1.217105506e-05,,8.69263122,115600.60810394441,-0.17874485,61.49491293
2218,OPAL,Opal,0.00758431811639,,4.8518867,114950.6885715939,-0.08852191,0.0
2219,MFC,MFCoin,0.00546051743066,,-48.54606899,114130.295010126,7.12094285,592.85404684
2220,TNS,Transcodium,0.00152009942605,,5.76779539,112195.40435106875,-0.96712627,53.44391046
2221,KWATT,4NEW,0.00182814779296,,12.41106205,111796.28918168994,-0.17874486,0.0
2222,KNT,Knekted,0.00010997261269,,-1.40786832,109972.61269,-0.09150394,1.43930457
2223,NPC,NPCoin,0.00151686362328,,4.85188671,109907.89563259883,-0.08852191,0.0
2224,CPR,Cipher,0.0014654030871,,4.74375916,109939.52489554432,-1.18012517,106819.85696035
2225,XPY,PayCoin,0.00909688688186,,32.66615731,109120.27363517498,-0.10096772,1.02e-06
2226,WEC,wave edu coin,0.00075843181164,,109.70377341,108060.940360398,99.82295619,0.0
2227,ORE,OREO,0.00115783415855,,-2.58128088,107558.36389890556,-2.85330536,36984.73041678
2228,DAB,DABANKING,0.02090464628722,,-0.01362212,107009.45699910658,-0.0252356,0.0
2229,IMGC,ImageCash,0.02009844300843,,8.9637254,106483.27952476087,-0.08852191,2.69542889
2230,ZEUS,ZeusNetwork,1.51686362e-06,,4.8518869,106180.4534,33.21530379,27.84079533
2231,IC,Ignition,0.07432631754061,,4.8518867,105677.95550332125,-0.08852191,0.0
2232,EVT,EveriToken,0.00468196590729,,1.26779242,105881.3291579189,0.33924057,74.14303713
2233,FLOT,Fire Lotto,0.00379215905819,,-30.0987422,104215.04104934967,-0.08852191,0.01630515
2234,SVR,SovranoCoin,0.07053415848242,,-1.00278717,102321.26163914512,-0.08852191,28.4588363
2235,SUPER,SuperCoin,0.0018960795291,,4.8518867,100887.3556141126,-0.08852191,0.64970557
2236,CMM,Commercium,0.00227529543492,,53.44178542,100789.15290132978,-0.08852191,6.55233679
2237,PUX,PolypuX,0.002516535796,,3.32667274,100661.43184,-0.21006432,5023.13659834
2238,LST,LuckySevenToken,0.00151614781364,,-0.91640658,99444.43832621032,-0.10096772,0.05875073
2239,BOLI,Bolivarcoin,0.0062949840366,,-13.40590451,98671.74234030767,-0.08852191,32.40896362
2240,TGAME,Truegame,0.00118836817462,,8.34009565,98130.05342207952,-0.2916551,0.0
2241,SHMN,StrongHands Masternode,0.03245523256468,,-19.1553191,97808.33762317024,-0.14562896,0.0
2242,ENRG,Energycoin,0.00079635340222,,4.8518867,97414.28474892015,-0.08852191,0.0
2243,VTX,Vortex Defi,0.03865824523793,,12.03399639,96645.613094825,-0.26515477,12224.33034936
2244,ATB,ATBCoin,0.00227422172047,,5.02737453,95604.24979490541,-0.10096772,0.0
2245,ITL,Italian Lira,3.79215906e-06,,4.85188666,94803.9764916608,-0.08852176,0.0
2246,ADZ,Adzcoin,0.0018960795291,,4.8518867,94476.03577462386,-0.08852191,0.0
2247,INRT,INRToken,0.00037921590582,,4.8518867,94141.72150274315,-0.08852191,11.49213803
2248,SPRKL,Sparkle Loyalty,0.00720510221057,,4.85480687,93690.35476035527,-0.08852191,280.61408207
2249,CCRB,CryptoCarbon,0.00379215905819,,4.8518867,93631.1300215595,-0.08852191,0.0
2250,SBS,StaysBASE,0.0238054178597,,13.80785067,92562.00527278858,-0.14384201,923.28564515
2251,KNT,Kora Network Token,0.00027661488772,,8.1928833,92838.871691025,-0.17874486,83.3706207
2252,XBI,Bitcoin Incognito,0.00708750829841,,0.2651094,92362.53838749342,-0.08468714,67.03022896
2253,BTCL,BTC Lite,0.00492980677565,,-28.25923541,92187.38665550927,-0.08852191,59.3768681
2254,CTL,Citadel,0.00834274992803,,-51.94288526,91513.86418041623,-0.08852191,98.48796808
2255,DONU,Donu,0.01782314757351,,4.8518867,90379.30759776481,-0.08852191,0.0
2256,GTM,Gentarium,0.01668549985606,,4.8518867,90307.02262644641,-0.08852191,0.1201356
2257,EVN,EvenCoin,0.00287679483231,,7.52255923,89892.99604645865,-2.97747164,131629.68385672
2258,ELTCOIN,ELTCOIN,0.0009958135958,,8.1928833,89623.22362199999,5.69309368,8447.54205616
2259,TCASH,TCASH,0.0025425551643,,8.34009565,89497.94178336,-0.2916551,0.0
2260,BFC,Bitcoin Free Cash,0.02430777476746,,-0.01792246,88965.84795453442,-0.0252356,0.0
2261,QUO,Quoxent,0.00037921590582,,4.8518867,89084.69258396959,-0.08852191,0.0
2262,CMCT,Crowd Machine,0.00018792727713,,7.23180667,88356.79074855069,-1.53155598,23.26927894
2263,MOJO,MojoCoin,0.00720510221057,,4.8518867,88455.9590738363,-0.08852191,0.0
2264,DFT,DraftCoin,0.0099996687371,,42.85786716,87156.23765972181,-4.76184028,0.24966195
2265,YFIVE,YFIVE FINANCE,4.43542499020851,,15.47153429,86532.80963330364,-2.3378988,390.23792188
2266,XUEZ,Xuez,0.0208470324376,,1.3422035,85285.12278496548,12.13156684,49672.7927445
2267,UNI,UNICORN Token,0.00079635340222,,10.09448104,85140.13989499862,-0.08852191,65.2607656
2268,BTW,BitWhite,0.00232684548754,,15.2017138,84523.52633539906,-0.33355813,95126.39813947
2269,ABST,Abitshadow Token,0.00017131072223,,119.27480886,84115.41425679791,-0.10428407,0.0
2270,GB,GoldBlocks,0.00530902268147,,4.8518867,82628.9566669985,-0.08852191,0.0
2271,ZINC,ZINC,0.01452611215949,,5.69070325,81107.82882596197,-0.69474604,967.79363512
2272,GCR,Global Currency Reserve,0.00075843181164,,4.8518867,81166.3625622728,-0.08852191,0.0
2273,BERN,BERNcash,0.00113764771746,,4.85188671,81039.53972350796,-0.08852191,0.0
2274,FBN,Fivebalance,7.327627164e-05,,-1.23671,79432.33893533042,-0.01753126,0.0
2275,XSTAR,StarDEX,0.00793396852415,,-0.00112964,79339.6852415,0.01216974,0.0
2276,ENTRC,EnterCoin,0.01364533032279,,-32.1837745,77735.40141391924,-0.10096772,0.01357744
2277,WON,WeBlock,0.01706545833469,,-1.00013891,76889.03688344585,0.21356734,9055.7257362
2278,BEN,BitCoen,0.01099726126876,,4.8518867,76980.82888132,-0.08852191,0.0
2279,YFFII,YFFII Finance,2.08675129116423,,36.51141677,76512.82284182766,0.07189199,43488.63944175
2280,FSBT,FSBT API Token,0.0218051741808,,8.34009565,76526.02417777048,-0.2916551,0.0
2281,BZX,Bitcoin Zero,0.00262376341524,,20.37480235,76117.35070807757,-0.09169603,180.246279
2282,STAK,STRAKS,0.00318541360888,,-2.13823908,76000.48705081503,-0.08852191,65.76273021
2283,MAY,Theresa May Coin,0.00075807390682,,5.02737453,75821.036012322,-0.10096772,0.0
2284,DTRC,Datarius Credit,0.00047003074359,,5.84772305,75090.26696653014,-0.89839926,0.0
2285,NYEX,Nyerium,0.00227529543492,,25.82226405,75257.84826133934,-0.08852191,14.32488084
2286,AIX,Aigang,0.00254516647325,,5.72515455,74508.64574602219,-0.95012757,0.0
2287,FRST,FirstCoin,0.00232889276555,,47.79959942,72678.98574129843,11.89625632,0.00547652
2288,UNIT,Universal Currency,0.00454844344093,,5.02737453,72543.62309812364,-0.10096772,0.0
2289,ETHPLO,ETHplode,0.00165328684532,,7.17754794,72509.54792924205,-0.22616104,0.0
2290,WAB,WABnetwork,4.22703331e-06,,-41.43655301,71836.49408657086,-0.0944107,0.0
2291,PRIX,Privatix,0.06332905627185,,10.12745333,71274.02258091305,9.77116343,21145.07890849
2292,RBIES,Rubies,0.00682588630475,,4.8518867,71093.32525098439,-0.08852191,0.0
2293,ERO,Eroscoin,0.00037921590582,,4.8518867,70816.29511645007,-0.08852191,0.0
2294,IUT,ITO Utility Token,0.00075807390682,,5.02737453,69866.85746421719,-0.10096772,0.0
2295,WAGE,Digiwage,0.0014789420327,,7.61114688,69602.42534551244,-0.08852191,1.74513757
2296,MICRO,Micromines,3.87058237e-06,,8.73371556,69667.62370733752,-0.18872959,170.04014427
2297,TIC,Thingschain,6.08552753e-06,,-0.82319036,69648.86258085001,-0.17874493,0.0
2298,NRVE,Narrative,0.00083617349235,,11.45577449,68924.11197211978,3.12514044,0.0
2299,BCZ,Bitcoin CZ,0.01970992157737,,-0.70139135,68472.10459451233,-0.10096772,152.21930805
2300,WRC,Worldcore,0.00038323837432,,6.51372014,68256.01570388189,-0.13412725,0.0
2301,CPU,CPUchain,0.00136517726095,,14.38387641,68090.46843622335,12.40041286,63.40118985
2302,YI12,Yield Stake Finance,6.0519356931339,,-3.67968644,67243.05748641076,-1.00698451,735.90622736
2303,BNTX,Bintex Futures,0.70060708523783,,-8.07328635,70588.96626605232,-0.0252356,873409.47684693
2304,aWSB,aWSB,10.72245023693145,,-0.01362212,65546.33829836195,-0.02139999,0.0
2305,TEAM,TEAM (TokenStars),0.0049917677912,,-11.92745641,62045.493820987394,-4.7304489,1860.83510237
2306,AREPA,Arepacoin,0.00379215861566,,-11.62539422,65080.646652563504,-0.08852182,2.65568096
2307,ACE,ACE (TokenStars),0.00535317875544,,3.21079705,64748.940028945326,-0.06531723,0.0
2308,CYMT,CyberMusic,4.17137496e-06,,-6.33283447,64656.31188,-0.088522,0.13889624
2309,SCAP,SafeCapital,0.03470071789338,,11.9120255,64295.91499902085,2.50165178,297.28441909
2310,KUN,KUN,32.05149137768412,,0.02146459,64102.98275536825,-0.01753127,658.97866273
2311,ARION,Arion,0.00455059086983,,25.82226405,63910.218299241315,8.99433974,59.70708177
2312,WCC,WinCash,0.04204012005371,,0.0596425,63051.102214925806,0.06048048,343.35957717
2313,STAC,StarterCoin,0.00018401203576,,5.73900198,62933.43907965776,-0.59522474,0.0
2314,TCAT,The Currency Analytics,0.00041454703766,,8.34009565,62771.93396663074,-0.2916551,0.0
2315,RUGZ,pulltherug.finance,6.62417902143868,,6.41265795,62512.37742531682,-2.07334498,289.95451929
2316,BTAD,Bitcoin Adult,0.00121313476703,,-4.16355191,62082.08453274134,-0.08813424,2.65137841
2317,CRDT,CRDT,0.00704216183983,,3.11348929,61825.347239063376,0.134218,1052672.91545318
2318,NAVY,BoatPilot Token,0.00083563047056,,6.65070079,61722.46257511609,-0.13782115,0.0
2319,XGS,GenesisX,0.00644667039893,,-0.97321811,60914.27335017588,-0.08852191,88.57687207
2320,ARO,Arionum,0.00037921590582,,5.07696047,60458.12641374852,-0.053803,19.15874599
2321,POST,PostCoin,0.00379215905819,,4.8518867,60174.86236007408,-0.08852191,0.0
2322,C2,Coin2.1,0.00075843181164,,4.8518867,59344.23620874087,-0.08852191,0.0
2323,TAN,Taklimakan Network,0.00127484654646,,4.44945422,58569.22950984368,-0.50507279,43972.89378816
2324,NZL,Zealium,0.00360255110528,,40.29477798,59124.6102373638,-0.08852191,16.32464888
2325,GIC,Giant,0.00644663698631,,4.85134327,58915.39717597753,-0.08852149,12.83546274
2326,DATP,Decentralized Asset Trading Platform,5.30869122e-06,,12.75305711,62752.02278881302,7.59299564,8.10781118
2327,RIGEL,Rigel Finance,13.8169136417363,,4.83533357,58017.22038165072,-1.06030046,8891.736605
2328,HAVY,Havy,7.00351096e-06,,45.83994128,57428.789872,-0.01753128,0.0
2329,OKS,Okschain,5.031804046e-05,,-0.00975309,57127.5808754518,-0.01753126,22.0141427
2330,PLAT,BitGuild PLAT,0.00097658235688,,1.99849822,58171.98554719999,2.03368624,29577.65032105
2331,BRO,Bitradio,0.00568823858729,,12.34130718,56888.57058558187,-0.08852191,21.52997281
2332,MEDIC,MedicCoin,0.00018960795291,,5.07696047,56569.418514276964,-0.053803,0.0
2333,CLX,Celeum,0.01091245732065,,8.1928833,55951.82435617497,-0.17874486,0.0
2334,SCRIV,SCRIV NETWORK,0.00224880920757,,-27.2336379,55645.34840953638,-2.52748059,1026.58904126
2335,YFBT,Yearn Finance Bit,49.98598786543815,,85.79018654,55083.761524157904,-0.0252356,218.79447774
2336,ASA,Asura Coin,0.00024895339895,,8.1928833,55001.87191818098,-0.17874486,192.65821412
2337,BXC,Bitcoin Classic,0.09025338558503,,-64.19104905,54165.337723541656,-0.08852191,39.67394728
2338,BLUR,Blur,0.00796353402221,,4.8518867,54122.59419529611,-0.08852191,0.0
2339,DFS,Fantasy Sports,0.00959831678007,,6.12212746,53098.18187413378,-0.1235132,0.0
2340,FGC,FantasyGold,0.00037903695341,,5.02737453,52936.23609792157,-0.10096772,1.43730813
2341,BTCN,BitcoiNote,0.00417137496401,,4.8518867,52869.56221672431,-0.08852191,4.90929275
2342,BSC,BowsCoin,0.00947592383527,,5.02737453,52592.34777637032,-0.10096772,0.0
2343,DRM,Dreamcoin,0.01971922710261,,4.8518867,52277.31224620243,-0.08852191,0.0
2344,STREAM,Streamit Coin,0.00377516441746,,74.02257488,51075.763877432946,0.26909046,233.55945561
2345,RUP,Rupee,0.00117501455557,,-3.79941721,51014.138190988226,-0.10096772,0.0058692
2346,GLT,GlobalToken,0.0004171374964,,4.8518867,50860.26095293834,-0.08852191,4.9126283
2347,IMP,Ether Kingdoms Token,0.00644667039893,,4.8518867,50294.97052798647,-0.08852191,84883.68835863
2348,BTRN,Biotron,0.00075843181164,,4.8518867,50030.53912784188,-0.08852191,0.0
2349,KWH,KWHCoin,2.763646918e-05,,8.34009564,49951.22339389868,-0.29165509,0.0
2350,VOT,VoteCoin,0.00037921590582,,4.8518867,49667.18703892754,-0.08852191,0.00227074
2351,BURN,Blockburn,2.467036841e-05,,-0.06715083,48668.19686075136,-0.02903017,10.35484221
2352,SUR,Suretly,0.20727788430956,,-6.75180161,48770.491335680876,0.20888339,2303.89280838
2353,MCC,MultiCoinCasino,0.01004319228436,,-0.01362212,48286.061592437385,-0.02139999,39.51998097
2354,GSR,GeyserCoin,0.03147492018302,,1.4114851,47664.48275290947,-0.053803,1.41710703
2355,SFG,S.Finance,0.5596230108426,,2.19644652,47513.67248956927,1.04398751,425083.03768558
2356,HERB,Herbalist Token,4.97906798e-06,,8.07963631,47301.14580502093,-0.17874479,186.82114994
2357,PEX,PosEx,0.01896079529097,,4.8518867,46515.38406931091,-0.08852191,0.0
2358,BTA,Bata,0.00919669595538,,-4.91369061,46467.23641501796,-0.09897815,0.58944707
2359,XRA,Ratecoin,0.00037921590582,,-47.46151977,46434.669805693746,-0.08852191,0.72051036
2360,ATH,Atheios,0.00113764771746,,-37.08886798,46195.76649961386,-0.08852191,30.43321409
2361,MAR,Mchain,0.00072648571308,,28.23273631,46171.50890051417,-11.91187689,28.2540726
2362,GXX,GravityCoin,0.00795977602163,,5.02737453,45947.005490560456,-0.10096772,21.03764523
2363,LNC,Blocklancer,0.00037921590582,,4.8518867,45559.144613628356,-0.08852191,0.0
2364,EXMR,EXMR FDN,0.00681655759874,,-2.98848286,43017.600792315134,2.88148332,21360.36706583
2365,IFX24,IFX24,0.01516863623278,,4.8518867,45505.90869834,-0.08852191,0.0
2366,BIT,BitRewards,0.00013154959328,,-2.32976225,45085.34933358686,-0.2916551,0.01315496
2367,NAT,Natmin Pure Escrow,0.00027636469177,,-45.82995217,44657.4898982708,-50.14582755,0.00027636
2368,KLKS,Kalkulus,0.00235002911115,,-15.61098272,44044.99913190295,-0.10096772,0.00465283
2369,XIND,INDINODE,3.792159058e-05,,4.8518867,43806.01325588955,-0.08852191,0.0
2370,EDRC,EDRCoin,0.01478942032696,,4.8518867,43351.102094453134,-0.08852191,0.0
2371,ZNT,Zenswap Network Token,3.59599354e-06,,-85.65591584,43156.836908611505,-0.17874476,0.0
2372,DSR,Desire,0.00417137496401,,15.33707538,42837.88431241274,-0.08852191,18725.68142936
2373,GIN,GINcoin,0.00527856561284,,8.34009565,42371.037122545415,-0.2916551,0.0
2374,WLT,Wealthlocks,0.66833048330758,,14.10431974,42092.23602391738,-0.14384201,563.35569113
2375,FUZZ,FuzzBalls,0.00872196583385,,4.8518867,42126.61526937463,-0.08852191,0.0
2376,NCP,Newton Coin Project,0.00040170580876,,5.65606396,42131.29105555985,-0.08255771,0.01382773
2377,FUZE,FUZE Token,55.00864409974495,,7.39969587,41927.81792602262,-3.75487948,42567.85703715
2378,SFCP,SF Capital,0.0004171374964,,13.45576454,41713.5410712518,-0.08852191,0.00016685
2379,$NOOB,noob.finance,1.89178037542872,,7.80417236,41384.58749287868,-0.80590167,19.26180674
2380,TCH,Thore Cash,0.00074618466778,,17.00368546,41082.07589016655,-0.2916551,129132.78405386
2381,XTA,Italo,0.00228025303832,,5.25124703,40796.29442046594,-0.10158702,2140.06528426
2382,ONX,Onix,0.00037903695341,,5.02737453,40584.54063649506,-0.10096772,8e-08
2383,ICOB,ICOBID,0.00037921590582,,4.8518867,40594.476875507346,-0.08852191,0.0
